speaker1,speaker2,line_count,word_count,scene_count,season,episode
Jim,Michael,28,319,3,2,11
Jim,Pam,25,197,4,2,11
Jim,Phyllis,4,32,1,2,11
Jim,Roy,9,81,2,2,11
Katy,Pam,5,62,2,2,11
Katy,Roy,14,133,2,2,11
Kelly,Meredith,5,27,1,2,11
Kelly,Michael,11,153,1,2,11
Kelly,Ryan,6,52,1,2,11
Meredith,Michael,13,202,2,2,11
Meredith,Ryan,3,29,1,2,11
Michael,Pam,13,197,2,2,11
Michael,Phyllis,13,201,3,2,11
Michael,Roy,7,92,2,2,11
Michael,Ryan,9,155,1,2,11
Michael,Stanley,17,91,1,2,11
Pam,Phyllis,4,22,1,2,11
Pam,Roy,8,72,2,2,11
Angela,Dwight,23,110,2,2,12
Angela,Jim,11,83,1,2,12
Angela,Meredith,3,29,1,2,12
Angela,Michael,8,99,1,2,12
Angela,Pam,12,67,1,2,12
Billy Merchant,Jim,14,163,2,2,12
Billy Merchant,Kelly,11,124,1,2,12
Billy Merchant,Kevin,11,120,1,2,12
Billy Merchant,Michael,35,393,2,2,12
Billy Merchant,Pam,6,59,1,2,12
Billy Merchant,Ryan,11,115,1,2,12
Billy Merchant,Stanley,12,123,1,2,12
Creed,Dwight,2,12,1,2,12
Creed,Jim,3,27,1,2,12
Creed,Michael,6,142,1,2,12
Creed,Pam,3,21,1,2,12
Creed,Phyllis,3,26,1,2,12
Creed,Stanley,3,21,1,2,12
Doctor,Dwight,7,44,1,2,12
Doctor,Michael,9,101,1,2,12
Dwight,Jim,72,350,7,2,12
Dwight,Kevin,5,28,1,2,12
Dwight,Lab Tech,4,22,1,2,12
Dwight,Meredith,17,70,1,2,12
Dwight,Michael,107,916,10,2,12
Dwight,Pam,68,413,6,2,12
Dwight,Phyllis,8,48,2,2,12
Dwight,Stanley,3,11,1,2,12
Jim,Kelly,2,20,1,2,12
Jim,Kevin,12,63,2,2,12
Jim,Meredith,10,64,1,2,12
Jim,Michael,113,1045,10,2,12
Jim,Oscar,2,25,1,2,12
Jim,Pam,66,381,5,2,12
Jim,Phyllis,14,82,2,2,12
Jim,Ryan,2,11,1,2,12
Jim,Stanley,7,45,2,2,12
Kelly,Kevin,2,16,1,2,12
Kelly,Michael,17,212,1,2,12
Kelly,Ryan,2,11,1,2,12
Kelly,Stanley,3,19,1,2,12
Kevin,Michael,29,320,2,2,12
Kevin,Pam,9,48,1,2,12
Kevin,Phyllis,2,10,1,2,12
Kevin,Ryan,2,7,1,2,12
Kevin,Stanley,3,15,1,2,12
Lab Tech,Michael,6,61,1,2,12
Meredith,Michael,7,80,1,2,12
Meredith,Pam,11,48,1,2,12
Michael,Pam,90,844,8,2,12
Michael,Phyllis,19,262,2,2,12
Michael,Ryan,46,422,4,2,12
Michael,Stanley,25,352,2,2,12
Michael,Toby,14,124,1,2,12
Oscar,Pam,5,51,1,2,12
Pam,Phyllis,13,77,2,2,12
Pam,Stanley,4,20,1,2,12
Phyllis,Stanley,4,25,1,2,12
Ryan,Stanley,3,10,1,2,12
Ryan,Toby,8,62,1,2,12
Angela,Dwight,4,38,1,2,13
Angela,Kevin,7,30,2,2,13
Angela,Michael,6,38,1,2,13
Angela,Phyllis,2,15,1,2,13
Angela,Toby,3,26,1,2,13
Creed,Kevin,3,31,1,2,13
Creed,Michael,2,31,1,2,13
Creed,Ryan,4,29,1,2,13
Dana,Hooter's Girls,4,57,1,2,13
Dana,Jim,17,105,2,2,13
Dana,Michael,23,174,2,2,13
Dwight,Gil,5,95,1,2,13
Dwight,Jim,15,164,2,2,13
Dwight,Kevin,3,34,1,2,13
Dwight,Michael,52,500,6,2,13
Dwight,Oscar,20,200,2,2,13
Dwight,Pam,10,60,1,2,13
Dwight,Ryan,4,42,1,2,13
Gil,Oscar,3,10,1,2,13
Hooter's Girls,Jim,8,87,1,2,13
Hooter's Girls,Michael,10,78,1,2,13
Jim,Michael,86,749,10,2,13
Jim,Pam,32,241,4,2,13
Jim,Stanley,7,27,1,2,13
Kelly,Michael,8,141,2,2,13
Kelly,Pam,6,67,1,2,13
Kelly,Toby,3,11,1,2,13
Kevin,Michael,13,102,3,2,13
Kevin,Toby,3,24,1,2,13
Michael,Oscar,19,171,1,2,13
Michael,Pam,19,220,4,2,13
Michael,Ryan,5,26,1,2,13
Michael,Stanley,12,85,2,2,13
Michael,Toby,10,129,2,2,13
Angela,Dwight,5,27,1,2,14
Angela,Michael,9,190,1,2,14
Angela,Oscar,3,25,1,2,14
Angela,Phyllis,3,20,1,2,14
Creed,Michael,16,105,3,2,14
Creed,Oscar,3,19,1,2,14
Creed,Pam,2,12,1,2,14
Creed,Toby,2,11,1,2,14
Darryl,Michael,9,116,1,2,14
Darryl,Roy,5,19,1,2,14
Dwight,Michael,62,611,8,2,14
Dwight,Oscar,10,54,2,2,14
Dwight,Pam,8,52,2,2,14
Dwight,Phyllis,4,19,1,2,14
Dwight,Stanley,2,16,1,2,14
Ed,Michael,18,182,1,2,14
Jim,Kelly,13,185,3,2,14
Jim,Michael,9,69,1,2,14
Jim,Pam,5,23,1,2,14
Jim,Ryan,23,132,4,2,14
Kelly,Ryan,4,59,1,2,14
Kevin,Michael,16,137,1,2,14
Kevin,Pam,11,61,1,2,14
Michael,Oscar,17,237,2,2,14
Michael,Pam,42,373,5,2,14
Michael,Phyllis,8,182,1,2,14
Michael,Roy,19,210,2,2,14
Michael,Stanley,9,192,2,2,14
Michael,Toby,3,25,1,2,14
Michael,Todd Packer,18,144,1,2,14
Oscar,Pam,3,13,1,2,14
Oscar,Phyllis,2,17,1,2,14
Pam,Roy,7,61,2,2,14
Pam,Stanley,3,17,1,2,14
Pam,Toby,2,11,1,2,14
Roy,Todd Packer,9,51,1,2,14
Angela,Jan,11,98,2,2,15
Angela,Kelly,4,43,1,2,15
Angela,Meredith,3,21,1,2,15
Angela,Phyllis,9,74,2,2,15
Darryl,Dwight,16,144,1,2,15
Darryl,Group chant,14,127,1,2,15
Darryl,Guy s02e15,17,139,1,2,15
Darryl,Jim,2,24,1,2,15
Darryl,Kevin,17,176,2,2,15
Darryl,Lonny,25,239,3,2,15
Darryl,Michael,59,565,7,2,15
Darryl,Roy,27,242,3,2,15
Dwight,Group chant,4,25,1,2,15
Dwight,Guy s02e15,7,37,1,2,15
Dwight,Jan,6,39,1,2,15
Dwight,Jim,8,48,2,2,15
Dwight,Kevin,4,25,1,2,15
Dwight,Lonny,4,47,1,2,15
Dwight,Michael,22,232,2,2,15
Dwight,Roy,9,68,1,2,15
Dwight,Ryan,4,16,1,2,15
Group chant,Guy s02e15,5,20,1,2,15
Group chant,Kevin,2,8,1,2,15
Group chant,Lonny,2,30,1,2,15
Group chant,Michael,12,67,1,2,15
Group chant,Roy,7,51,1,2,15
Guy s02e15,Kevin,5,20,1,2,15
Guy s02e15,Lonny,5,42,1,2,15
Guy s02e15,Michael,15,79,1,2,15
Guy s02e15,Roy,10,63,1,2,15
Jan,Jim,8,51,1,2,15
Jan,Kelly,24,318,5,2,15
Jan,Meredith,18,220,4,2,15
Jan,Michael,55,725,5,2,15
Jan,Pam,25,271,4,2,15
Jan,Phyllis,23,273,4,2,15
Jim,Kelly,9,68,1,2,15
Jim,Kevin,3,39,1,2,15
Jim,Michael,5,99,1,2,15
Jim,Pam,27,175,2,2,15
Jim,Roy,14,130,2,2,15
Jim,Ryan,3,5,1,2,15
Kelly,Meredith,9,91,3,2,15
Kelly,Pam,15,176,2,2,15
Kelly,Phyllis,10,89,3,2,15
Kevin,Lonny,2,30,1,2,15
Kevin,Michael,18,191,2,2,15
Kevin,Roy,11,88,2,2,15
Lonny,Michael,26,202,3,2,15
Lonny,Roy,9,91,2,2,15
Madge,Michael,5,62,1,2,15
Meredith,Pam,5,102,1,2,15
Meredith,Phyllis,9,63,3,2,15
Michael,Roy,31,276,3,2,15
Pam,Phyllis,6,103,1,2,15
Ryan,Stanley,2,28,1,2,15
Angela,Delivery man,2,6,1,2,16
Angela,Dwight,6,64,1,2,16
Angela,Kevin,2,7,1,2,16
Angela,Oscar,2,6,1,2,16
Angela,Pam,4,8,1,2,16
Craig,Dan,6,82,1,2,16
Craig,David Wallace,6,88,1,2,16
Craig,Jan,9,120,1,2,16
Craig,Josh,14,102,2,2,16
Craig,Michael,16,156,2,2,16
Dan,David Wallace,2,20,1,2,16
Dan,Jan,5,52,1,2,16
David Wallace,Jan,16,144,3,2,16
David Wallace,Josh,8,67,2,2,16
David Wallace,Michael,19,355,4,2,16
Delivery man,Kevin,8,31,2,2,16
Delivery man,Oscar,2,6,1,2,16
Delivery man,Pam,10,27,3,2,16
Dwight,Jim,4,39,1,2,16
Dwight,Michael,10,80,1,2,16
Dwight,Pam,13,153,2,2,16
Jan,Josh,4,15,1,2,16
Jan,Michael,22,309,4,2,16
Jim,Kelly,24,331,3,2,16
Jim,Pam,4,14,1,2,16
Jim,Phyllis,2,11,1,2,16
Jim,Ryan,5,40,1,2,16
Josh,Michael,24,307,4,2,16
Kelly,Ryan,7,79,1,2,16
Kevin,Oscar,2,7,1,2,16
Kevin,Pam,11,34,3,2,16
Kevin,Phyllis,2,9,1,2,16
Meredith,Phyllis,3,16,1,2,16
Michael,Oscar,4,49,1,2,16
Michael,Pam,4,36,1,2,16
Oscar,Pam,6,27,2,2,16
Pam,Phyllis,7,22,2,2,16
Pam,Roy,8,64,1,2,16
Angela,Dwight,8,77,2,2,17
Angela,Kelly,3,19,1,2,17
Angela,Kevin,3,39,1,2,17
Angela,Michael,6,60,2,2,17
Angela,Oscar,2,12,1,2,17
Angela,Pam,2,14,1,2,17
Angela,Phyllis,2,8,1,2,17
Angela,Stanley,6,37,1,2,17
Creed,Dwight,6,20,1,2,17
Creed,Jim,12,97,2,2,17
Creed,Kevin,4,35,1,2,17
Creed,Michael,15,240,2,2,17
Creed,Pam,4,38,1,2,17
Creed,Ryan,2,2,1,2,17
Creed,Toby,6,44,1,2,17
Dwight,Jim,26,300,4,2,17
Dwight,Kelly,7,75,1,2,17
Dwight,Michael,80,1122,13,2,17
Dwight,Oscar,6,68,1,2,17
Dwight,Pam,6,70,1,2,17
Dwight,Phyllis,8,66,2,2,17
Dwight,Ryan,6,20,1,2,17
Dwight,Speaker,3,25,1,2,17
Dwight,Stanley,10,93,1,2,17
Jim,Kevin,9,83,1,2,17
Jim,Michael,25,317,3,2,17
Jim,Oscar,3,20,1,2,17
Jim,Pam,30,285,4,2,17
Jim,Phyllis,5,31,1,2,17
Jim,Ryan,7,27,2,2,17
Jim,Toby,11,92,1,2,17
Kelly,Michael,5,52,1,2,17
Kelly,Oscar,3,21,1,2,17
Kelly,Pam,10,131,3,2,17
Kelly,Phyllis,3,17,1,2,17
Kelly,Ryan,6,59,2,2,17
Kelly,Stanley,7,46,1,2,17
Kevin,Michael,6,114,1,2,17
Kevin,Pam,4,31,1,2,17
Kevin,Toby,6,37,1,2,17
Michael,Oscar,4,45,1,2,17
Michael,Pam,10,164,2,2,17
Michael,Phyllis,7,73,2,2,17
Michael,Ryan,9,119,1,2,17
Michael,Speaker,5,123,1,2,17
Michael,Stanley,8,70,1,2,17
Michael,Toby,8,123,1,2,17
Oscar,Pam,2,16,1,2,17
Oscar,Phyllis,2,10,1,2,17
Oscar,Ryan,3,26,1,2,17
Oscar,Stanley,6,39,1,2,17
Pam,Phyllis,8,58,2,2,17
Pam,Ryan,7,85,2,2,17
Pam,Stanley,6,41,1,2,17
Pam,Toby,6,40,1,2,17
Phyllis,Stanley,6,35,1,2,17
Abby,Chet,3,12,1,2,18
Abby,Creed,5,25,1,2,18
Abby,Darryl,2,10,1,2,18
Abby,Dwight,8,84,3,2,18
Abby,Edward R. Meow,8,67,1,2,18
Abby,Jake,7,30,3,2,18
Abby,Jim,21,161,3,2,18
Abby,Kevin,4,20,1,2,18
Abby,Kids,4,15,2,2,18
Abby,Melissa,10,57,3,2,18
Abby,Michael,41,622,4,2,18
Abby,Miss Trudy,3,29,1,2,18
Abby,Oscar,2,6,1,2,18
Abby,Pam,7,47,3,2,18
Abby,Ryan,4,24,1,2,18
Abby,Sasha,3,20,1,2,18
Abby,Young Michael,3,30,1,2,18
Angela,Kelly,6,66,1,2,18
Angela,Sasha,4,41,1,2,18
Angela,Toby,5,58,1,2,18
Chet,Darryl,3,18,1,2,18
Chet,Dwight,3,17,1,2,18
Chet,Edward R. Meow,9,75,1,2,18
Chet,Jake,4,20,1,2,18
Chet,Jim,3,14,1,2,18
Chet,Melissa,4,20,1,2,18
Chet,Michael,17,164,1,2,18
Chet,Miss Trudy,4,37,1,2,18
Chet,Oscar,3,14,1,2,18
Chet,Pam,3,12,1,2,18
Chet,Sasha,4,28,1,2,18
Chet,Young Michael,4,38,1,2,18
Creed,Dwight,5,27,1,2,18
Creed,Jake,5,25,1,2,18
Creed,Kids,5,21,1,2,18
Creed,Melissa,6,43,1,2,18
Creed,Michael,14,200,1,2,18
Darryl,Dwight,2,15,1,2,18
Darryl,Edward R. Meow,8,73,1,2,18
Darryl,Jake,3,18,1,2,18
Darryl,Jim,2,12,1,2,18
Darryl,Melissa,3,18,1,2,18
Darryl,Michael,16,162,1,2,18
Darryl,Miss Trudy,3,35,1,2,18
Darryl,Oscar,2,12,1,2,18
Darryl,Pam,2,10,1,2,18
Darryl,Sasha,3,26,1,2,18
Darryl,Young Michael,3,36,1,2,18
Dwight,Edward R. Meow,8,72,1,2,18
Dwight,Jake,30,309,5,2,18
Dwight,Jim,20,216,4,2,18
Dwight,Kevin,6,65,1,2,18
Dwight,Kids,2,8,1,2,18
Dwight,Melissa,6,47,2,2,18
Dwight,Michael,56,792,5,2,18
Dwight,Miss Trudy,3,34,1,2,18
Dwight,Oscar,2,11,1,2,18
Dwight,Pam,10,99,3,2,18
Dwight,Sasha,11,155,2,2,18
Dwight,The Kids,8,131,1,2,18
Dwight,Toby,3,10,1,2,18
Dwight,Young Michael,3,35,1,2,18
Edward R. Meow,Jake,9,75,1,2,18
Edward R. Meow,Jim,8,69,1,2,18
Edward R. Meow,Melissa,9,75,1,2,18
Edward R. Meow,Michael,22,219,1,2,18
Edward R. Meow,Miss Trudy,9,92,1,2,18
Edward R. Meow,Oscar,8,69,1,2,18
Edward R. Meow,Pam,8,67,1,2,18
Edward R. Meow,Sasha,9,83,1,2,18
Edward R. Meow,Young Michael,9,93,1,2,18
Jake,Jim,10,61,2,2,18
Jake,Kids,4,9,2,2,18
Jake,Melissa,11,59,3,2,18
Jake,Michael,45,608,4,2,18
Jake,Miss Trudy,4,37,1,2,18
Jake,Oscar,3,14,1,2,18
Jake,Pam,17,83,2,2,18
Jake,Ryan,4,18,1,2,18
Jake,Sasha,6,35,2,2,18
Jake,The Kids,2,8,1,2,18
Jake,Young Michael,4,38,1,2,18
Jim,Kevin,6,54,1,2,18
Jim,Melissa,3,14,1,2,18
Jim,Michael,34,401,4,2,18
Jim,Miss Trudy,3,31,1,2,18
Jim,Oscar,2,8,1,2,18
Jim,Pam,17,139,5,2,18
Jim,Roy,2,23,1,2,18
Jim,Sasha,3,22,1,2,18
Jim,Young Michael,3,32,1,2,18
Kelly,Sasha,4,35,1,2,18
Kelly,Stanley,5,39,1,2,18
Kelly,Toby,5,52,1,2,18
Kevin,Michael,8,112,1,2,18
Kevin,Pam,5,26,1,2,18
Kids,Melissa,7,36,2,2,18
Kids,Michael,19,347,2,2,18
Kids,Ryan,4,19,1,2,18
Melissa,Michael,43,599,4,2,18
Melissa,Miss Trudy,4,37,1,2,18
Melissa,Oscar,3,14,1,2,18
Melissa,Pam,6,25,2,2,18
Melissa,Ryan,12,66,2,2,18
Melissa,Sasha,4,28,1,2,18
Melissa,Stanley,3,16,1,2,18
Melissa,Young Michael,4,38,1,2,18
Meredith,Michael,3,19,1,2,18
Michael,Miss Trudy,17,181,1,2,18
Michael,Oscar,16,158,1,2,18
Michael,Pam,35,406,4,2,18
Michael,Ryan,10,181,1,2,18
Michael,Sasha,33,381,3,2,18
Michael,Stanley,5,64,1,2,18
Michael,The Kids,9,96,1,2,18
Michael,Toby,21,151,2,2,18
Michael,Young Michael,17,182,1,2,18
Miss Trudy,Oscar,3,31,1,2,18
Miss Trudy,Pam,3,29,1,2,18
Miss Trudy,Sasha,4,45,1,2,18
Miss Trudy,Young Michael,4,55,1,2,18
Oscar,Pam,2,6,1,2,18
Oscar,Sasha,3,22,1,2,18
Oscar,Young Michael,3,32,1,2,18
Pam,Roy,2,21,1,2,18
Pam,Sasha,3,20,1,2,18
Pam,Young Michael,3,30,1,2,18
Ryan,Stanley,4,73,1,2,18
Sasha,The Kids,2,9,1,2,18
Sasha,Toby,3,27,1,2,18
Sasha,Young Michael,4,46,1,2,18
Angela,Dwight,25,191,4,2,19
Angela,Kevin,5,53,2,2,19
Angela,Michael,17,145,2,2,19
Angela,Office Staff,2,27,1,2,19
Angela,Oscar,7,42,2,2,19
Angela,Pam,4,24,1,2,19
Angela,Phyllis,4,33,1,2,19
Angela,Ryan,5,27,1,2,19
Angela,Stanley,4,13,1,2,19
Carol,Kevin,7,36,1,2,19
Carol,Michael,11,89,1,2,19
Delivery Boy,Dwight,4,27,1,2,19
Delivery Woman,Michael,5,61,1,2,19
Delivery Woman,Pam,4,14,1,2,19
Dwight,Jim,18,174,3,2,19
Dwight,Kevin,8,45,2,2,19
Dwight,Michael,69,637,8,2,19
Dwight,Office Staff,4,27,1,2,19
Dwight,Oscar,15,132,2,2,19
Dwight,Pam,22,203,4,2,19
Dwight,Phyllis,5,64,1,2,19
Dwight,Ryan,7,61,1,2,19
Dwight,Stanley,7,48,2,2,19
Jan,Michael,13,81,1,2,19
Jan,Pam,6,33,1,2,19
Jim,Kelly,4,20,1,2,19
Jim,Kevin,5,33,1,2,19
Jim,Michael,24,355,5,2,19
Jim,Oscar,6,42,2,2,19
Jim,Pam,31,210,7,2,19
Jim,Ryan,2,14,1,2,19
Jim,Stanley,3,27,1,2,19
Jim,Store Employee,5,32,1,2,19
Jim,Toby,2,26,1,2,19
Kelly,Kevin,3,21,1,2,19
Kelly,Ryan,2,17,1,2,19
Kevin,Meredith,2,10,1,2,19
Kevin,Michael,36,400,5,2,19
Kevin,Office Staff,3,26,1,2,19
Kevin,Oscar,3,11,1,2,19
Kevin,Pam,3,13,1,2,19
Kevin,Toby,6,60,1,2,19
Michael,Office Staff,7,91,1,2,19
Michael,Oscar,25,275,3,2,19
Michael,Pam,33,282,6,2,19
Michael,Ryan,7,185,1,2,19
Michael,Stanley,14,110,3,2,19
Michael,Toby,24,389,3,2,19
Oscar,Pam,3,26,1,2,19
Oscar,Ryan,3,18,1,2,19
Oscar,Stanley,2,8,1,2,19
Oscar,Toby,3,30,1,2,19
Pam,Phyllis,4,23,1,2,19
Pam,Store Employee,7,59,1,2,19
Ryan,Toby,2,22,1,2,19
Angela,Dwight,13,91,4,2,20
Angela,Kevin,2,12,1,2,20
Angela,Michael,3,80,1,2,20
Angela,Oscar,2,14,1,2,20
Angela,Phyllis,2,10,1,2,20
Creed,Dwight,2,10,1,2,20
Dwight,Hank,13,99,1,2,20
Dwight,Jim,27,303,3,2,20
Dwight,Kelly,3,98,1,2,20
Dwight,Kevin,6,51,2,2,20
Dwight,Linda,5,46,1,2,20
Dwight,Michael,74,909,8,2,20
Dwight,Oscar,12,106,3,2,20
Dwight,Phyllis,7,29,2,2,20
Dwight,Ryan,16,208,1,2,20
Dwight,Toby,3,49,1,2,20
Hank,Michael,12,86,1,2,20
Jim,Michael,11,111,1,2,20
Jim,Oscar,6,56,1,2,20
Jim,Pam,18,206,3,2,20
Jim,Ryan,8,45,1,2,20
Jim,Stanley,8,53,1,2,20
Kelly,Pam,5,117,1,2,20
Kevin,Linda,3,15,1,2,20
Kevin,Michael,3,27,1,2,20
Linda,Ryan,4,24,1,2,20
Michael,Oscar,5,97,2,2,20
Michael,Pam,12,329,1,2,20
Michael,Phyllis,3,82,1,2,20
Michael,Ryan,11,118,1,2,20
Michael,Stanley,13,334,1,2,20
Michael,Toby,16,366,2,2,20
Oscar,Pam,7,82,1,2,20
Oscar,Phyllis,2,16,1,2,20
Oscar,Stanley,4,31,1,2,20
Oscar,Toby,2,19,1,2,20
Pam,Stanley,14,132,2,2,20
Pam,Toby,6,63,1,2,20
Stanley,Toby,7,68,1,2,20
Angela,Dwight,2,22,1,2,21
Angela,Jim,7,48,1,2,21
Angela,Michael,36,658,6,2,21
Angela,Oscar,11,152,2,2,21
Angela,Pam,25,159,6,2,21
Angela,Photographer,4,32,1,2,21
Angela,Phyllis,9,54,3,2,21
Angela,Toby,2,23,1,2,21
Creed,Michael,5,68,1,2,21
Creed,Photographer,2,8,1,2,21
Creed,Phyllis,3,32,1,2,21
Creed,Stanley,3,22,1,2,21
Dwight,I.D. Photographer,3,13,1,2,21
Dwight,Jim,19,173,4,2,21
Dwight,Kelly,4,47,1,2,21
Dwight,Michael,50,586,8,2,21
Dwight,Pam,3,37,1,2,21
Dwight,Photographer,9,46,3,2,21
Dwight,Phyllis,13,90,2,2,21
Dwight,Ryan,3,34,1,2,21
Dwight,Stanley,10,85,2,2,21
Dwight,Toby,10,102,3,2,21
Female worker,Jim,3,45,1,2,21
I.D. Photographer,Phyllis,4,9,1,2,21
Jim,Kelly,5,59,1,2,21
Jim,Michael,19,171,2,2,21
Jim,Pam,18,152,2,2,21
Jim,Photographer,12,115,2,2,21
Jim,Phyllis,7,49,1,2,21
Jim,Ryan,4,46,1,2,21
Jim,Toby,6,58,1,2,21
Kelly,Michael,5,39,1,2,21
Kelly,Ryan,3,25,1,2,21
Kelly,Toby,5,37,1,2,21
Kevin,Michael,2,38,1,2,21
Kevin,Pam,3,21,1,2,21
Michael,Oscar,24,402,3,2,21
Michael,Pam,36,603,5,2,21
Michael,Photographer,18,151,2,2,21
Michael,Phyllis,27,191,4,2,21
Michael,Ryan,10,61,2,2,21
Michael,Stanley,21,125,3,2,21
Michael,Toby,40,566,5,2,21
Oscar,Pam,8,91,1,2,21
Oscar,Toby,7,83,1,2,21
Pam,Photographer,7,52,1,2,21
Pam,Phyllis,10,39,2,2,21
Pam,Toby,3,38,1,2,21
Photographer,Phyllis,4,33,1,2,21
Photographer,Stanley,4,22,1,2,21
Phyllis,Stanley,6,37,2,2,21
Ryan,Toby,4,24,1,2,21
Angela,Billy,4,22,1,2,22
Angela,Dwight,11,55,2,2,22
Angela,Jim,2,13,1,2,22
Angela,Kevin,6,31,1,2,22
Angela,Michael,7,117,1,2,22
Angela,Oscar,7,47,2,2,22
Angela,Pam,2,14,1,2,22
Billy,Billy's Girlfriend,5,37,1,2,22
Billy,Dwight,7,42,1,2,22
Billy,Kevin,4,27,1,2,22
Billy,Michael,6,41,1,2,22
Billy,Oscar,2,16,1,2,22
Billy's Girlfriend,Michael,5,26,1,2,22
Bob Vance,Creed,2,29,1,2,22
Bob Vance,Dwight,4,9,1,2,22
Bob Vance,Kevin,4,7,1,2,22
Bob Vance,Oscar,3,9,1,2,22
Bob Vance,Phyllis,7,46,1,2,22
Carol,Dealer,3,11,1,2,22
Carol,Dwight,16,71,3,2,22
Carol,Jan,51,300,5,2,22
Carol,Michael,71,428,6,2,22
Carol,Pam,22,113,2,2,22
Carol,Roy,4,18,1,2,22
Creed,Dwight,2,6,1,2,22
Creed,Jim,3,14,1,2,22
Creed,Michael,9,132,1,2,22
Creed,Pam,2,7,1,2,22
Creed,Phyllis,3,5,1,2,22
Creed,Toby,2,52,1,2,22
Darryl,Dwight,8,67,1,2,22
Darryl,Michael,14,91,1,2,22
Dealer,Dwight,7,36,1,2,22
Dealer,Jan,5,19,1,2,22
Dealer,Meredith,3,15,1,2,22
Dealer,Michael,16,186,3,2,22
Dealer,Stanley,2,28,1,2,22
Dealer,Toby,4,21,1,2,22
Dwight,Jan,16,75,2,2,22
Dwight,Jim,21,202,4,2,22
Dwight,Kevin,13,59,2,2,22
Dwight,Michael,48,491,6,2,22
Dwight,Oscar,13,70,3,2,22
Dwight,Pam,17,151,5,2,22
Dwight,Phyllis,10,52,2,2,22
Dwight,Roy,10,107,2,2,22
Dwight,Toby,2,52,1,2,22
Jan,Jim,13,79,1,2,22
Jan,Michael,75,563,5,2,22
Jan,Pam,9,63,1,2,22
Jim,Kevin,8,37,1,2,22
Jim,Michael,17,254,2,2,22
Jim,Oscar,3,24,1,2,22
Jim,Pam,73,572,9,2,22
Jim,Phyllis,4,13,1,2,22
Jim,Roy,21,193,2,2,22
Jim,Ryan,2,29,1,2,22
Jim,Toby,3,60,1,2,22
Kevin,Oscar,7,33,2,2,22
Kevin,Pam,6,30,1,2,22
Kevin,Phyllis,7,45,1,2,22
Kevin,Roy,10,58,1,2,22
Meredith,Michael,5,47,1,2,22
Meredith,Toby,3,8,1,2,22
Michael,Oscar,8,128,1,2,22
Michael,Pam,53,477,5,2,22
Michael,Phyllis,10,131,1,2,22
Michael,Roy,5,33,1,2,22
Michael,Stanley,4,78,1,2,22
Michael,Toby,15,231,2,2,22
Oscar,Pam,3,25,1,2,22
Oscar,Phyllis,6,47,1,2,22
Pam,Phyllis,3,6,1,2,22
Pam,Roy,20,168,3,2,22
Pam,Toby,2,53,1,2,22
Phyllis,Toby,3,51,1,2,22
Andy,Jim,5,31,1,3,1
Angela,Dwight,2,8,1,3,1
Angela,Kevin,2,7,1,3,1
Angela,Michael,3,70,1,3,1
Angela,Oscar,2,9,1,3,1
Dwight,Michael,22,207,5,3,1
Dwight,Oscar,7,58,3,3,1
Dwight,Pam,2,28,1,3,1
Dwight,Phyllis,3,35,1,3,1
Jan,Michael,14,165,1,3,1
Jan,Toby,9,120,1,3,1
Jim,Josh,2,52,1,3,1
Jim,Pam,5,39,1,3,1
Kevin,Michael,3,71,1,3,1
Michael,Oscar,24,491,7,3,1
Michael,Phyllis,8,101,2,3,1
Michael,Toby,22,231,3,3,1
Oscar,Phyllis,5,47,2,3,1
Pam,Roy,5,16,1,3,1
Alan,Kelly,4,36,1,3,2
Alan,Pam,15,113,3,3,2
Alan,Ryan,3,22,1,3,2
Angela,Creed,4,44,1,3,2
Angela,Dwight,6,65,1,3,2
Angela,Jim,3,47,1,3,2
Angela,Meredith,3,19,1,3,2
Angela,Michael,6,22,2,3,2
Angela,Ryan,3,18,1,3,2
Creed,Meredith,3,37,1,3,2
Dwight,Evan,2,26,1,3,2
Dwight,Jan,16,83,3,3,2
Dwight,Jerome Bettis,7,34,1,3,2
Dwight,Jim,25,151,5,3,2
Dwight,Josh,33,204,7,3,2
Dwight,"Josh,",4,10,1,3,2
Dwight,Kelly,8,50,1,3,2
Dwight,Michael,94,769,14,3,2
Dwight,Pam,8,22,1,3,2
Dwight,Ted,3,18,1,3,2
Dwight,Waiter s03e02,3,13,1,3,2
Evan,Jim,17,112,1,3,2
Evan,Josh,5,42,1,3,2
Evan,Michael,28,264,3,3,2
Guy s03e02,Michael,5,40,1,3,2
Jan,Josh,18,135,3,3,2
Jan,Michael,25,207,3,3,2
Jan,Waiter s03e02,5,41,1,3,2
Jerome Bettis,Michael,9,64,1,3,2
Jim,Josh,16,114,3,3,2
Jim,"Josh,",3,5,1,3,2
Jim,Michael,69,659,6,3,2
Jim,Ted,2,13,1,3,2
Josh,"Josh,",4,29,1,3,2
Josh,Michael,61,568,8,3,2
Josh,Ted,4,25,1,3,2
Josh,Waiter s03e02,2,26,1,3,2
"Josh,",Michael,8,90,1,3,2
Kelly,Michael,11,110,1,3,2
Kelly,Pam,15,136,4,3,2
Kelly,Ryan,3,24,1,3,2
Kevin,Toby,5,26,1,3,2
Michael,Pam,38,263,2,3,2
Michael,Ryan,5,23,1,3,2
Michael,Ted,4,37,1,3,2
Michael,Waiter s03e02,6,52,1,3,2
Pam,Ryan,3,20,1,3,2
Pam,Toby,7,71,1,3,2
Phyllis,Stanley,3,37,1,3,2
